0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,fact_sale,pred_trend
26.75,8.506,0.318,1.607,1.91,1.0,0.024,20.0,17.0,1.64,0.443,1.139,0.545,4.0,0.5,-1.0,0.0,23.0,20.0,2.0
25.583,7.029,0.275,1.642,2.335,8.0,0.211,19.0,28.0,0.815,0.16,1.853,0.455,5.0,0.517,-0.866,0.5,29.0,43.0,1.0
24.583,5.251,0.214,1.383,1.793,11.0,0.391,11.0,17.0,-0.101,0.004,1.904,0.364,5.0,0.533,-0.5,0.866,30.0,42.0,1.0
24.583,5.251,0.214,0.936,-0.302,0.0,0.0,-3.0,-5.0,-0.892,0.344,0.78,0.273,4.0,0.588,0.0,1.0,34.0,34.0,1.0
24.25,5.464,0.225,0.948,-0.229,0.0,0.0,9.0,-2.0,-0.605,0.146,0.411,0.364,5.0,0.588,0.5,0.866,19.0,23.0,2.0
24.0,5.583,0.233,0.958,-0.179,-3.0,-0.123,6.0,0.0,-0.385,0.057,0.206,0.364,6.0,0.588,0.866,0.5,20.0,23.0,2.0
23.917,7.193,0.301,0.836,-0.544,-14.0,-0.531,-9.0,-8.0,0.29,0.019,-0.774,0.364,8.0,0.771,-0.866,-0.5,35.0,26.0,2.0
25.0,7.494,0.3,1.36,1.201,9.0,0.307,16.0,16.0,0.119,0.003,1.115,0.455,8.0,0.771,-1.0,0.0,33.0,20.0,1.0
23.583,7.262,0.308,1.06,0.195,-4.0,-0.148,0.0,-1.0,0.017,0.0,0.182,0.455,7.0,0.771,-0.866,0.5,17.0,34.0,2.0
24.167,7.625,0.316,1.2,0.634,11.0,0.477,1.0,21.0,-0.371,0.028,0.914,0.455,7.0,0.771,-0.5,0.866,32.0,25.0,1.0
22.917,7.953,0.347,0.785,-0.618,-7.0,-0.329,0.0,-3.0,-0.199,0.007,-0.482,0.455,7.0,0.771,0.0,1.0,14.0,29.0,2.0
22.917,7.953,0.347,1.091,0.262,-3.0,-0.113,-1.0,-10.0,0.213,0.009,0.115,0.455,8.0,0.771,0.5,0.866,18.0,18.0,2.0
21.5,8.912,0.414,1.302,0.729,10.0,0.442,20.0,-5.0,0.692,0.072,0.314,0.545,8.0,0.771,0.866,0.5,8.0,25.0,2.0
15.75,6.431,0.408,0.698,-0.739,-6.0,-0.435,2.0,-23.0,-0.08,0.002,-0.67,0.545,6.0,0.735,-0.866,-0.5,16.0,11.0,1.0
15.5,6.665,0.43,1.097,0.225,5.0,0.348,-4.0,1.0,0.434,0.05,-0.136,0.636,6.0,0.735,-1.0,0.0,8.0,11.0,2.0
15.25,6.66,0.437,0.787,-0.488,3.0,0.288,-5.0,-2.0,0.423,0.048,-0.858,0.545,7.0,0.735,-0.866,0.5,14.0,17.0,2.0
15.333,6.625,0.432,0.587,-0.956,-12.0,-0.847,-25.0,-1.0,0.657,0.117,-1.598,0.545,7.0,0.735,-0.5,0.866,13.0,12.0,2.0
15.583,6.435,0.413,1.348,0.842,4.0,0.211,5.0,9.0,1.073,0.332,-0.093,0.636,6.0,0.5,0.0,1.0,12.0,9.0,2.0
15.167,6.229,0.411,1.121,0.294,-17.0,-0.693,3.0,1.0,0.811,0.202,-0.472,0.545,6.0,0.5,0.5,0.866,16.0,21.0,2.0
14.833,6.229,0.42,2.292,3.077,18.0,0.754,24.0,26.0,0.811,0.202,2.643,0.636,6.0,0.5,0.866,0.5,13.0,17.0,1.0
20.417,6.677,0.327,0.98,-0.062,-6.0,-0.262,-2.0,3.0,1.115,0.333,-1.201,0.364,6.0,0.5,-0.866,-0.5,15.0,17.0,2.0
19.5,7.388,0.379,1.333,0.88,-14.0,-0.431,9.0,6.0,1.573,0.54,-0.43,0.455,7.0,0.35,-1.0,0.0,9.0,20.0,1.0
19.083,7.147,0.375,2.096,2.927,18.0,0.598,23.0,23.0,1.22,0.347,2.46,0.455,7.0,0.571,-0.866,0.5,21.0,26.0,1.0
17.167,3.362,0.196,1.282,1.437,5.0,0.258,5.0,2.0,0.35,0.129,0.927,0.455,8.0,0.571,-0.5,0.866,17.0,40.0,1.0
15.917,4.051,0.255,1.068,0.267,0.0,0.0,-3.0,3.0,0.521,0.197,-0.491,0.455,7.0,0.571,0.0,1.0,7.0,22.0,2.0
16.0,4.082,0.255,1.062,0.245,0.0,0.0,0.0,2.0,0.392,0.11,-0.3,0.455,8.0,0.611,0.5,0.866,18.0,17.0,2.0
15.083,4.907,0.325,1.127,0.391,-3.0,-0.163,-3.0,8.0,0.731,0.264,-0.5,0.545,9.0,0.611,0.866,0.5,6.0,17.0,2.0
16.417,5.678,0.346,1.218,0.631,7.0,0.431,8.0,-2.0,0.108,0.004,0.527,0.545,6.0,0.63,-0.866,-0.5,10.0,10.0,2.0
15.667,5.749,0.367,0.83,-0.464,3.0,0.262,-4.0,-10.0,0.154,0.009,-0.614,0.455,7.0,0.63,-1.0,0.0,11.0,20.0,1.0
16.083,5.722,0.356,0.622,-1.063,-2.0,-0.182,-17.0,-4.0,0.185,0.012,-1.249,0.364,6.0,0.63,-0.866,0.5,18.0,13.0,1.0
16.25,5.57,0.343,0.738,-0.763,-5.0,-0.348,-10.0,3.0,0.619,0.147,-1.488,0.455,7.0,0.556,-0.5,0.866,12.0,10.0,1.0
15.917,5.923,0.372,1.068,0.183,-10.0,-0.463,-6.0,-3.0,1.129,0.433,-1.15,0.545,7.0,0.55,0.0,1.0,8.0,12.0,1.0
16.5,6.331,0.384,1.636,1.658,5.0,0.205,13.0,17.0,0.769,0.176,1.091,0.545,7.0,0.667,0.5,0.866,24.0,17.0,2.0
15.167,5.625,0.371,1.451,1.215,-1.0,-0.044,13.0,11.0,0.503,0.095,0.76,0.545,7.0,0.667,0.866,0.5,11.0,27.0,2.0
10.333,2.687,0.26,1.258,0.992,2.0,0.167,5.0,6.0,0.238,0.093,0.531,0.364,7.0,0.462,-0.866,-0.5,11.0,15.0,1.0
9.583,3.068,0.32,1.148,0.462,-5.0,-0.375,-1.0,3.0,0.36,0.164,-0.201,0.364,7.0,0.462,-1.0,0.0,4.0,13.0,1.0
9.417,3.04,0.323,1.699,2.165,8.0,0.693,9.0,7.0,0.318,0.131,1.705,0.364,7.0,0.556,-0.866,0.5,9.0,11.0,2.0
10.083,4.786,0.475,0.793,-0.435,-4.0,-0.405,1.0,-5.0,-0.542,0.153,0.204,0.273,6.0,0.833,-0.5,0.866,24.0,16.0,2.0
10.25,4.746,0.463,1.171,0.369,5.0,0.539,4.0,3.0,-0.444,0.104,0.933,0.364,6.0,0.833,0.0,1.0,10.0,8.0,1.0
9.833,4.793,0.487,0.712,-0.591,0.0,0.0,-2.0,-4.0,-0.399,0.082,-0.14,0.364,5.0,0.833,0.5,0.866,7.0,12.0,1.0
10.0,4.726,0.473,0.7,-0.635,-1.0,-0.134,-6.0,3.0,-0.238,0.03,-0.364,0.364,6.0,0.833,0.866,0.5,9.0,7.0,2.0
7.333,3.59,0.49,1.091,0.186,0.0,0.0,3.0,-2.0,0.28,0.072,-0.252,0.455,7.0,0.923,-0.866,-0.5,2.0,6.0,2.0
6.75,3.982,0.59,1.185,0.314,-3.0,-0.318,-2.0,-2.0,0.493,0.183,-0.406,0.545,7.0,0.923,-1.0,0.0,1.0,8.0,1.0
7.167,4.337,0.605,1.535,0.884,6.0,0.788,7.0,5.0,0.196,0.024,0.643,0.545,7.0,0.923,-0.866,0.5,13.0,8.0,2.0
7.083,4.271,0.603,0.706,-0.488,-5.0,-0.693,-5.0,4.0,-0.087,0.005,-0.376,0.545,7.0,0.923,-0.5,0.866,10.0,11.0,1.0
7.333,4.23,0.577,1.364,0.63,6.0,0.916,0.0,-3.0,-0.028,0.001,0.667,0.636,6.0,0.923,0.0,1.0,8.0,5.0,2.0
6.917,4.192,0.606,0.578,-0.696,-6.0,-0.916,-2.0,2.0,-0.059,0.002,-0.618,0.636,5.0,0.923,0.5,0.866,5.0,10.0,2.0
6.833,4.259,0.623,1.463,0.744,0.0,0.0,9.0,9.0,0.224,0.033,0.462,0.727,4.0,0.923,0.866,0.5,3.0,4.0,2.0
6.833,2.375,0.348,0.585,-1.193,-3.0,-0.56,-1.0,-2.0,-0.126,0.033,-0.917,0.364,6.0,0.7,-0.866,-0.5,10.0,10.0,1.0
7.333,2.357,0.321,0.955,-0.141,-2.0,-0.251,-2.0,-4.0,-0.119,0.03,0.138,0.364,6.0,0.7,-1.0,0.0,10.0,4.0,1.0
7.25,2.385,0.329,1.241,0.734,4.0,0.588,4.0,3.0,-0.052,0.006,0.857,0.455,6.0,0.7,-0.866,0.5,6.0,7.0,1.0
7.667,3.009,0.393,0.652,-0.886,-4.0,-0.588,-1.0,2.0,-0.392,0.202,-0.191,0.364,6.0,0.786,-0.5,0.866,14.0,9.0,1.0
7.333,3.472,0.473,1.227,0.48,4.0,0.588,-2.0,2.0,-0.014,0.0,0.502,0.455,6.0,0.786,0.0,1.0,1.0,5.0,2.0
7.917,4.212,0.532,0.632,-0.692,-1.0,-0.182,-1.0,-5.0,-0.423,0.12,-0.149,0.364,6.0,0.937,0.5,0.866,16.0,9.0,1.0
8.417,4.192,0.498,0.713,-0.576,-5.0,-0.606,3.0,-4.0,-0.409,0.113,-0.042,0.455,7.0,0.937,0.866,0.5,11.0,5.0,2.0
9.333,3.727,0.399,1.179,0.447,-1.0,-0.087,2.0,-5.0,0.783,0.526,-1.03,0.364,3.0,0.437,-0.866,-0.5,4.0,6.0,2.0
8.917,3.796,0.426,1.346,0.812,-2.0,-0.154,1.0,3.0,0.836,0.578,-0.613,0.364,4.0,0.437,-1.0,0.0,6.0,11.0,1.0
9.417,4.499,0.478,1.487,1.019,5.0,0.442,3.0,9.0,0.346,0.071,0.618,0.364,3.0,0.778,-0.866,0.5,18.0,12.0,1.0
8.333,4.819,0.578,1.08,0.138,-2.0,-0.201,-7.0,4.0,0.462,0.109,-0.412,0.364,3.0,0.778,-0.5,0.866,1.0,14.0,2.0
8.25,4.815,0.584,1.333,0.571,0.0,0.0,2.0,6.0,0.444,0.101,0.067,0.364,4.0,0.875,0.0,1.0,8.0,9.0,2.0
7.583,4.941,0.652,1.451,0.692,-5.0,-0.375,6.0,7.0,0.521,0.133,0.12,0.455,5.0,0.875,0.5,0.866,3.0,11.0,2.0
7.25,4.833,0.667,2.207,1.811,7.0,0.575,11.0,10.0,0.388,0.077,1.425,0.455,5.0,0.875,0.866,0.5,7.0,11.0,1.0
5.75,2.742,0.477,1.043,0.091,1.0,0.182,1.0,-5.0,0.262,0.109,-0.461,0.545,5.0,0.667,-0.866,-0.5,6.0,9.0,1.0
5.667,2.749,0.485,0.882,-0.243,-6.0,-0.788,1.0,-2.0,0.28,0.123,-0.857,0.545,5.0,0.667,-1.0,0.0,5.0,6.0,2.0
5.833,2.764,0.474,1.886,1.869,6.0,0.788,6.0,6.0,0.259,0.104,1.431,0.545,5.0,0.714,-0.866,0.5,7.0,5.0,1.0
5.667,2.494,0.44,0.882,-0.267,1.0,0.223,-6.0,3.0,-0.098,0.018,-0.052,0.455,5.0,0.778,-0.5,0.866,9.0,11.0,1.0
5.667,2.494,0.44,0.706,-0.668,-1.0,-0.223,-3.0,2.0,-0.042,0.003,-0.577,0.455,5.0,0.778,0.0,1.0,5.0,5.0,2.0
6.0,2.517,0.419,0.833,-0.397,-6.0,-0.788,0.0,-1.0,-0.056,0.006,-0.276,0.455,6.0,0.778,0.5,0.866,8.0,4.0,2.0
6.083,2.499,0.411,1.808,1.968,4.0,0.452,9.0,6.0,-0.01,0.0,1.991,0.545,6.0,0.778,0.866,0.5,6.0,5.0,1.0
11.667,4.007,0.343,0.943,-0.166,2.0,0.201,-4.0,0.0,-0.301,0.067,0.255,0.545,6.0,0.737,-0.866,-0.5,15.0,10.0,2.0
11.5,4.072,0.354,0.783,-0.614,4.0,0.588,-10.0,2.0,-0.168,0.02,-0.391,0.545,6.0,0.737,-1.0,0.0,9.0,11.0,2.0
11.583,4.03,0.348,0.432,-1.633,-10.0,-1.099,-6.0,-7.0,0.003,0.0,-1.638,0.455,6.0,0.737,-0.866,0.5,10.0,9.0,1.0
11.917,3.616,0.303,1.259,0.853,-4.0,-0.236,4.0,7.0,0.402,0.147,0.261,0.545,7.0,0.588,-0.5,0.866,9.0,5.0,1.0
11.333,3.636,0.321,1.676,2.108,8.0,0.547,12.0,2.0,0.413,0.153,1.613,0.636,6.0,0.588,0.0,1.0,8.0,15.0,2.0
10.5,2.843,0.271,1.048,0.176,0.0,0.0,-1.0,-4.0,0.154,0.035,-0.124,0.545,7.0,0.588,0.5,0.866,9.0,19.0,2.0
10.5,2.843,0.271,1.048,0.176,4.0,0.452,3.0,2.0,0.112,0.018,-0.041,0.545,7.0,0.588,0.866,0.5,11.0,11.0,2.0
12.667,5.169,0.408,1.105,0.258,5.0,0.442,7.0,-4.0,-0.175,0.014,0.447,0.455,9.0,0.789,-0.866,-0.5,17.0,14.0,1.0
12.333,5.201,0.422,0.73,-0.641,-13.0,-0.894,0.0,-3.0,-0.133,0.008,-0.502,0.455,9.0,0.789,-1.0,0.0,10.0,14.0,1.0
13.167,5.398,0.41,1.671,1.636,15.0,1.145,18.0,3.0,-0.238,0.023,1.901,0.455,9.0,0.789,-0.866,0.5,19.0,9.0,1.0
13.167,5.398,0.41,0.532,-1.142,-2.0,-0.251,-11.0,-3.0,-0.979,0.392,-0.186,0.364,8.0,0.818,-0.5,0.866,22.0,22.0,1.0
14.333,5.452,0.38,0.628,-0.978,5.0,0.811,-3.0,-2.0,-1.0,0.401,0.039,0.455,8.0,0.818,0.0,1.0,21.0,7.0,2.0
14.5,5.315,0.367,0.276,-1.976,-14.0,-1.504,-15.0,-13.0,-0.629,0.167,-1.451,0.455,7.0,0.818,0.5,0.866,11.0,9.0,2.0
15.75,4.38,0.278,1.143,0.514,6.0,0.405,8.0,8.0,-0.325,0.066,0.954,0.455,7.0,0.545,0.866,0.5,19.0,4.0,2.0
40.083,5.438,0.136,1.023,0.169,-2.0,-0.048,-3.0,-6.0,0.339,0.046,-0.179,0.545,8.0,0.3,-0.866,-0.5,33.0,37.0,1.0
40.083,5.438,0.136,1.073,0.536,8.0,0.206,6.0,-1.0,0.262,0.028,0.275,0.545,7.0,0.3,-1.0,0.0,41.0,41.0,2.0
39.25,5.688,0.145,0.892,-0.747,-9.0,-0.229,-1.0,-15.0,0.402,0.06,-1.171,0.545,7.0,0.3,-0.866,0.5,33.0,43.0,2.0
40.417,6.116,0.151,1.089,0.586,7.0,0.173,-3.0,5.0,0.22,0.015,0.391,0.545,7.0,0.347,-0.5,0.866,49.0,35.0,1.0
40.083,6.02,0.15,0.923,-0.512,1.0,0.027,-7.0,5.0,0.073,0.002,-0.58,0.545,8.0,0.347,0.0,1.0,40.0,44.0,2.0
39.833,6.203,0.156,0.904,-0.618,-11.0,-0.267,-14.0,3.0,0.448,0.062,-1.048,0.545,7.0,0.347,0.5,0.866,34.0,37.0,1.0
39.833,6.203,0.156,1.18,1.155,3.0,0.066,8.0,6.0,0.769,0.183,0.524,0.545,7.0,0.347,0.866,0.5,36.0,36.0,2.0
14.75,4.935,0.335,0.949,-0.152,-1.0,-0.069,-4.0,-5.0,0.759,0.282,-1.177,0.455,4.0,0.545,-0.866,-0.5,11.0,11.0,2.0
14.417,5.107,0.354,1.04,0.114,-6.0,-0.336,-2.0,-5.0,0.976,0.435,-1.246,0.545,5.0,0.545,-1.0,0.0,10.0,14.0,1.0
13.917,5.314,0.382,1.509,1.333,3.0,0.154,7.0,4.0,1.157,0.565,0.205,0.636,4.0,0.545,-0.866,0.5,9.0,15.0,2.0
12.417,5.634,0.454,1.45,0.991,1.0,0.057,-1.0,13.0,1.255,0.592,-0.367,0.636,4.0,0.545,-0.5,0.866,3.0,21.0,1.0
12.5,5.723,0.458,1.36,0.786,3.0,0.194,-3.0,11.0,0.748,0.204,0.075,0.545,5.0,0.842,0.0,1.0,19.0,18.0,2.0
11.833,5.625,0.475,1.183,0.385,-5.0,-0.305,-3.0,3.0,0.678,0.173,-0.306,0.545,5.0,0.842,0.5,0.866,9.0,17.0,2.0
11.167,5.8,0.519,1.701,1.351,-1.0,-0.051,14.0,9.0,0.804,0.229,0.67,0.636,5.0,0.842,0.866,0.5,6.0,14.0,2.0
11.25,5.449,0.484,1.067,0.138,3.0,0.288,0.0,-2.0,0.283,0.032,-0.151,0.545,7.0,0.875,-0.866,-0.5,9.0,9.0,1.0
10.833,5.565,0.514,0.831,-0.329,-8.0,-0.636,-3.0,-2.0,0.413,0.065,-0.763,0.545,7.0,0.875,-1.0,0.0,7.0,12.0,1.0
11.25,5.599,0.498,1.511,1.027,5.0,0.348,8.0,14.0,0.374,0.053,0.678,0.545,7.0,0.875,-0.866,0.5,14.0,9.0,2.0
10.583,5.346,0.505,1.134,0.265,0.0,0.0,-2.0,-12.0,0.199,0.017,0.06,0.545,8.0,0.875,-0.5,0.866,9.0,17.0,1.0
11.0,5.627,0.512,1.091,0.178,3.0,0.288,1.0,9.0,-0.112,0.005,0.288,0.545,9.0,0.875,0.0,1.0,17.0,12.0,1.0
10.5,5.781,0.551,0.857,-0.259,-5.0,-0.442,6.0,0.0,0.035,0.0,-0.293,0.545,9.0,0.875,0.5,0.866,6.0,12.0,2.0
10.333,5.85,0.566,1.355,0.627,3.0,0.241,-10.0,7.0,0.238,0.02,0.407,0.545,9.0,0.875,0.866,0.5,7.0,9.0,2.0
20.917,4.786,0.229,1.339,1.48,1.0,0.036,12.0,9.0,0.647,0.218,0.833,0.545,7.0,0.5,-0.866,-0.5,19.0,31.0,2.0
20.167,4.298,0.213,1.339,1.59,1.0,0.038,4.0,9.0,0.399,0.102,1.14,0.455,7.0,0.5,-1.0,0.0,19.0,28.0,1.0
18.5,5.123,0.277,1.405,1.464,10.0,0.486,14.0,3.0,0.594,0.16,0.901,0.455,8.0,0.5,-0.866,0.5,7.0,27.0,
18.667,5.39,0.289,0.857,-0.495,-7.0,-0.363,-3.0,-8.0,-0.112,0.005,-0.382,0.364,8.0,0.75,-0.5,0.866,28.0,26.0,
18.5,5.5,0.297,1.243,0.818,11.0,0.651,5.0,7.0,0.189,0.014,0.634,0.455,8.0,0.75,0.0,1.0,14.0,16.0,
18.083,5.33,0.295,0.664,-1.141,-7.0,-0.46,-11.0,-7.0,0.003,0.0,-1.145,0.364,8.0,0.75,0.5,0.866,18.0,23.0,
17.583,6.103,0.347,1.081,0.232,1.0,0.054,-5.0,0.0,0.745,0.177,-0.484,0.455,8.0,0.75,0.866,0.5,6.0,12.0,
34.5,7.5,0.217,1.275,1.267,-5.0,-0.108,9.0,7.0,1.266,0.339,0.416,0.455,6.0,0.364,-0.866,-0.5,33.0,33.0,
33.25,7.049,0.212,1.474,2.234,24.0,0.673,11.0,10.0,1.045,0.262,1.652,0.545,6.0,0.364,-1.0,0.0,29.0,44.0,
30.833,6.149,0.199,0.811,-0.949,-10.0,-0.336,-8.0,-8.0,0.839,0.222,-1.927,0.545,5.0,0.364,-0.866,0.5,20.0,49.0,
31.083,5.965,0.192,1.126,0.657,-3.0,-0.082,-2.0,8.0,1.213,0.493,-0.649,0.545,6.0,0.364,-0.5,0.866,28.0,25.0,
30.417,5.937,0.195,1.249,1.277,5.0,0.141,-1.0,17.0,1.192,0.481,0.24,0.636,6.0,0.364,0.0,1.0,27.0,35.0,
28.833,6.229,0.216,1.145,0.669,-4.0,-0.114,0.0,0.0,1.287,0.508,-0.666,0.636,5.0,0.364,0.5,0.866,19.0,38.0,
27.5,6.874,0.25,1.345,1.382,-2.0,-0.053,10.0,8.0,1.552,0.608,0.223,0.727,5.0,0.364,0.866,0.5,17.0,33.0,
33.0,7.292,0.221,0.909,-0.411,3.0,0.105,5.0,-15.0,-0.517,0.06,-0.022,0.636,8.0,0.578,-0.866,-0.5,33.0,32.0,
33.167,7.244,0.218,0.814,-0.851,-14.0,-0.418,-9.0,-9.0,-0.343,0.027,-0.599,0.636,7.0,0.578,-1.0,0.0,32.0,30.0,
33.25,7.178,0.216,1.233,1.08,16.0,0.495,22.0,7.0,0.136,0.004,0.977,0.727,6.0,0.578,-0.866,0.5,28.0,27.0,
34.0,8.327,0.245,0.735,-1.081,-11.0,-0.365,-20.0,-3.0,-0.86,0.127,-0.549,0.636,6.0,0.62,-0.5,0.866,50.0,41.0,
34.75,7.875,0.227,1.036,0.159,17.0,0.639,0.0,-6.0,-0.451,0.039,0.483,0.727,6.0,0.62,0.0,1.0,34.0,25.0,
35.5,8.372,0.236,0.535,-1.971,-26.0,-0.862,-15.0,-14.0,-0.902,0.138,-1.485,0.636,6.0,0.62,0.5,0.866,45.0,36.0,
37.417,6.873,0.184,1.203,1.103,9.0,0.223,17.0,13.0,-0.402,0.041,1.455,0.727,6.0,0.44,0.866,0.5,42.0,19.0,
20.833,6.841,0.328,0.72,-0.853,-3.0,-0.182,-23.0,-14.0,0.545,0.076,-1.343,0.273,6.0,0.605,-0.866,-0.5,19.0,19.0,
21.5,6.627,0.308,0.837,-0.528,-8.0,-0.368,-1.0,4.0,0.727,0.144,-1.223,0.273,6.0,0.526,-1.0,0.0,23.0,15.0,
21.25,6.808,0.32,1.224,0.698,-12.0,-0.379,4.0,9.0,1.136,0.332,-0.27,0.364,7.0,0.435,-0.866,0.5,15.0,18.0,
20.583,6.701,0.326,1.846,2.599,19.0,0.693,9.0,18.0,1.045,0.29,2.066,0.364,7.0,0.435,-0.5,0.866,18.0,26.0,
18.917,4.172,0.221,1.004,0.02,-3.0,-0.147,5.0,6.0,0.353,0.085,-0.466,0.273,6.0,0.435,0.0,1.0,18.0,38.0,
18.5,4.387,0.237,1.189,0.798,-7.0,-0.276,5.0,3.0,0.538,0.179,0.135,0.364,7.0,0.435,0.5,0.866,14.0,19.0,
17.583,4.699,0.267,1.649,2.43,15.0,0.728,9.0,6.0,0.668,0.241,1.891,0.455,6.0,0.435,0.866,0.5,11.0,22.0,
42.833,11.711,0.273,0.77,-0.84,-21.0,-0.492,-30.0,-21.0,1.853,0.298,-2.042,0.364,4.0,0.476,-0.866,-0.5,36.0,40.0,
42.583,11.948,0.281,1.268,0.956,-7.0,-0.122,10.0,12.0,2.794,0.652,-0.56,0.455,5.0,0.352,-1.0,0.0,30.0,33.0,
42.0,11.54,0.275,1.452,1.646,-2.0,-0.032,26.0,32.0,2.105,0.396,0.828,0.455,6.0,0.383,-0.866,0.5,47.0,54.0,
39.167,10.668,0.272,1.609,2.234,19.0,0.359,9.0,33.0,1.818,0.346,1.604,0.545,6.0,0.383,-0.5,0.866,27.0,61.0,
37.75,8.268,0.219,1.166,0.756,9.0,0.229,2.0,11.0,0.472,0.039,0.451,0.455,7.0,0.413,0.0,1.0,46.0,63.0,
36.667,8.229,0.224,0.955,-0.203,-19.0,-0.434,6.0,-1.0,0.448,0.035,-0.511,0.455,7.0,0.413,0.5,0.866,31.0,44.0,
36.0,8.651,0.24,1.5,2.081,12.0,0.251,24.0,24.0,0.895,0.128,1.618,0.545,6.0,0.413,0.866,0.5,27.0,35.0,
11.667,5.793,0.497,1.457,0.921,10.0,0.887,11.0,-6.0,0.35,0.043,0.602,0.636,8.0,0.87,-0.866,-0.5,5.0,18.0,
10.833,5.684,0.525,0.646,-0.674,-11.0,-0.944,-6.0,-8.0,0.287,0.03,-0.967,0.545,8.0,0.87,-1.0,0.0,7.0,17.0,
11.0,5.598,0.509,1.636,1.251,12.0,1.099,15.0,4.0,0.531,0.107,0.771,0.545,7.0,0.87,-0.866,0.5,9.0,7.0,
10.25,5.198,0.507,0.585,-0.818,-7.0,-0.773,-17.0,-2.0,0.29,0.037,-1.146,0.455,6.0,0.87,-0.5,0.866,9.0,18.0,
10.667,5.039,0.472,1.219,0.463,10.0,1.466,-2.0,2.0,0.455,0.097,-0.035,0.455,5.0,0.87,0.0,1.0,11.0,6.0,
10.5,4.992,0.475,0.286,-1.503,-20.0,-2.037,-11.0,-2.0,0.336,0.054,-1.925,0.364,4.0,0.87,0.5,0.866,11.0,13.0,
11.167,4.45,0.399,2.06,2.659,8.0,0.427,15.0,16.0,0.657,0.26,2.147,0.364,3.0,0.545,0.866,0.5,11.0,3.0,
28.5,9.215,0.323,0.947,-0.163,-5.0,-0.17,7.0,-4.0,0.804,0.091,-0.674,0.273,5.0,0.583,-0.866,-0.5,18.0,17.0,
27.417,10.054,0.367,1.167,0.456,-14.0,-0.363,7.0,-16.0,1.43,0.241,-0.375,0.364,5.0,0.583,-1.0,0.0,14.0,27.0,
26.833,9.974,0.372,1.714,1.922,26.0,0.833,21.0,26.0,1.315,0.207,1.344,0.364,5.0,0.583,-0.866,0.5,25.0,32.0,
24.5,8.362,0.341,0.816,-0.538,-5.0,-0.223,-11.0,-3.0,0.783,0.105,-1.113,0.364,5.0,0.583,-0.5,0.866,18.0,46.0,
25.5,8.48,0.333,0.98,-0.059,0.0,0.0,-23.0,-2.0,0.699,0.081,-0.535,0.364,6.0,0.562,0.0,1.0,32.0,20.0,
24.667,8.966,0.363,1.014,0.037,-6.0,-0.215,5.0,7.0,1.126,0.188,-0.725,0.455,7.0,0.562,0.5,0.866,15.0,25.0,
23.583,9.622,0.408,1.314,0.771,-17.0,-0.437,8.0,17.0,1.598,0.329,-0.174,0.545,7.0,0.562,0.866,0.5,12.0,25.0,
13.25,5.644,0.426,0.679,-0.753,-12.0,-0.847,-6.0,-15.0,0.577,0.125,-1.406,0.545,5.0,0.625,-0.866,-0.5,5.0,27.0,
13.583,5.499,0.405,1.546,1.349,5.0,0.272,12.0,6.0,0.78,0.24,0.652,0.545,5.0,0.625,-1.0,0.0,13.0,9.0,
12.667,5.088,0.402,1.263,0.655,1.0,0.065,5.0,4.0,0.58,0.155,0.03,0.545,6.0,0.625,-0.866,0.5,10.0,21.0,
11.5,5.752,0.5,1.304,0.609,6.0,0.511,-9.0,-2.0,0.839,0.254,-0.224,0.545,6.0,0.625,-0.5,0.866,2.0,16.0,
10.583,5.992,0.566,0.85,-0.264,-2.0,-0.201,-6.0,4.0,0.969,0.311,-1.39,0.455,6.0,0.625,0.0,1.0,4.0,15.0,
10.417,6.062,0.582,1.056,0.096,-13.0,-0.78,-1.0,6.0,1.178,0.45,-1.312,0.455,6.0,0.714,0.5,0.866,7.0,9.0,
9.667,6.485,0.671,2.483,2.21,9.0,0.47,7.0,11.0,1.476,0.617,1.549,0.545,6.0,0.714,0.866,0.5,2.0,11.0,
40.083,9.287,0.232,1.297,1.283,1.0,0.019,15.0,13.0,1.241,0.213,0.618,0.545,6.0,0.492,-0.866,-0.5,24.0,35.0,
38.833,8.581,0.221,1.313,1.418,12.0,0.268,11.0,12.0,0.818,0.108,0.946,0.455,7.0,0.492,-1.0,0.0,37.0,52.0,
37.917,7.783,0.205,1.029,0.139,2.0,0.053,9.0,-20.0,0.22,0.01,-0.017,0.364,7.0,0.492,-0.866,0.5,40.0,51.0,
37.833,7.776,0.206,0.978,-0.107,-3.0,-0.078,-2.0,2.0,0.168,0.006,-0.226,0.364,7.0,0.492,-0.5,0.866,38.0,39.0,
38.333,7.899,0.206,1.043,0.211,10.0,0.288,1.0,4.0,0.007,0.0,0.206,0.364,7.0,0.492,0.0,1.0,43.0,37.0,
38.0,7.906,0.208,0.789,-1.012,-9.0,-0.262,-29.0,6.0,0.021,0.0,-1.027,0.364,7.0,0.492,0.5,0.866,36.0,40.0,
36.417,10.743,0.295,1.071,0.24,0.0,0.0,4.0,2.0,1.423,0.209,-0.549,0.455,7.0,0.442,0.866,0.5,11.0,30.0,
34.333,11.506,0.335,1.282,0.84,6.0,0.147,11.0,-6.0,1.867,0.314,-0.063,0.636,7.0,0.62,-0.866,-0.5,19.0,39.0,
33.75,11.174,0.331,1.126,0.38,-9.0,-0.213,2.0,-5.0,1.325,0.168,-0.298,0.545,6.0,0.622,-1.0,0.0,37.0,44.0,
